file,tempo_global_bpm,voice_instrumental,danceability_signal,danceability_classifier,arousal,valence,key,scale,parent_genre,predicted_genre
/home/cepatinog/amplab/data/raw/audio_chunks/audio.001/5e/5euMTJfpQYrYcIraXO6LT2.mp3,227.0,voice,1.792243242263794,0.9888496994972229,5.51037073135376,5.00579309463501,C,major,Latin,Latin---Cumbia
/home/cepatinog/amplab/data/raw/audio_chunks/audio.006/4X/4XRZbiVdsA5qv6f6qP70lS.mp3,90.0,voice,1.0604541301727295,0.9832952618598938,6.3776655197143555,5.605582237243652,Bb,major,Pop,Pop---K-pop
/home/cepatinog/amplab/data/raw/audio_chunks/audio.000/7t/7tgVZDgml7Sc3dsa0i0XhE.mp3,92.0,instrumental,0.9365209341049194,0.018162284046411514,3.8030388355255127,4.689627647399902,F,major,Electronic,Electronic---New Age
/home/cepatinog/amplab/data/raw/audio_chunks/audio.004/3o/3ozivYJGJGq6TSzdy8m64X.mp3,150.0,voice,1.3002320528030396,0.9625710844993591,5.473710536956787,3.148991823196411,D,minor,Electronic,Electronic---Industrial
/home/cepatinog/amplab/data/raw/audio_chunks/audio.005/2j/2JCgLOGh0qCInX82AALLKP.mp3,120.0,voice,1.7106132507324219,0.999783456325531,7.458668231964111,6.35459566116333,Bb,minor,Electronic,Electronic---House
/home/cepatinog/amplab/data/raw/audio_chunks/audio.000/7e/7eDtl2KToh99gXNRRfuY9l.mp3,139.0,instrumental,1.1980184316635132,0.9549433588981628,6.009199619293213,1.9998939037322998,A,minor,Rock,Rock---Deathcore
/home/cepatinog/amplab/data/raw/audio_chunks/audio.005/4n/4nK95zHgGob1OTG0tDaLLW.mp3,90.0,instrumental,1.2135626077651978,0.5490582585334778,4.0526509284973145,4.3816237449646,F,major,Electronic,Electronic---Ambient
/home/cepatinog/amplab/data/raw/audio_chunks/audio.003/39/39lSeqnyjZJejRuaREfyLL.mp3,128.0,voice,1.4136863946914673,0.6438214182853699,6.293114185333252,6.859271049499512,C,major,Rock,Rock---Pop Rock
/home/cepatinog/amplab/data/raw/audio_chunks/audio.004/2S/2SJygkVMOLAp8690LOee1h.mp3,148.0,voice,1.298896312713623,0.7195655107498169,7.238248825073242,6.054457187652588,C,major,Rock,Rock---Alternative Rock
/home/cepatinog/amplab/data/raw/audio_chunks/audio.001/5c/5CFQoWd1c8yuA5KAg75NaU.mp3,136.0,voice,1.1960866451263428,0.31114205718040466,4.655827045440674,4.132565975189209,G,minor,Pop,Pop---Ballad
/home/cepatinog/amplab/data/raw/audio_chunks/audio.001/41/41JLeAkwHqFQwmIHEqHc1a.mp3,168.0,voice,1.293192744255066,0.144318088889122,5.439521312713623,6.008578777313232,C,major,Rock,Rock---Twist
/home/cepatinog/amplab/data/raw/audio_chunks/audio.006/6S/6SIg1MEo2mwSXdt8RpgclZ.mp3,151.0,voice,1.1085994243621826,0.7278722524642944,5.866861820220947,5.471390247344971,C,major,Rock,Rock---Alternative Rock
/home/cepatinog/amplab/data/raw/audio_chunks/audio.002/4N/4NK2WRvmdwklhIbF7sjipX.mp3,95.0,voice,1.1024010181427002,0.0208950974047184,3.743008852005005,4.843000888824463,Eb,major,"Folk, World, & Country","Folk, World, & Country---Folk"
/home/cepatinog/amplab/data/raw/audio_chunks/audio.004/1B/1BAwmNAkNPc3rG6rwcRHJW.mp3,120.0,voice,1.2121773958206177,0.005328961182385683,4.2400712966918945,4.827829360961914,D,major,Pop,Pop---Ballad
/home/cepatinog/amplab/data/raw/audio_chunks/audio.006/5P/5PC5AT2g9CSEMTFywLPXpm.mp3,112.0,voice,0.9726747870445251,0.08747930079698563,3.995013475418091,4.669157981872559,Bb,major,Pop,Pop---Ballad
/home/cepatinog/amplab/data/raw/audio_chunks/audio.006/2P/2p1ufwl4WePHdWpPHzoOq9.mp3,103.0,voice,1.5562653541564941,0.9980339407920837,5.77266788482666,4.833577632904053,C#,major,Latin,Latin---Reggaeton
/home/cepatinog/amplab/data/raw/audio_chunks/audio.002/19/19N7xuxcIcla9KTrLnUFa7.mp3,146.0,voice,1.168062448501587,0.037970662117004395,5.543208599090576,4.662195682525635,F,major,Rock,Rock---Pop Rock
/home/cepatinog/amplab/data/raw/audio_chunks/audio.006/1Z/1zswVZrOcHQDGKGmSWTmTf.mp3,102.0,voice,1.1881232261657715,0.9752912521362305,6.012914180755615,5.705959796905518,G,major,Funk / Soul,Funk / Soul---Funk
/home/cepatinog/amplab/data/raw/audio_chunks/audio.003/5t/5tmr8APgZgBwhxhkNzAQ4l.mp3,171.0,voice,2.0788228511810303,0.9961472749710083,6.575479030609131,4.686097621917725,Ab,minor,Hip Hop,Hip Hop---Gangsta
/home/cepatinog/amplab/data/raw/audio_chunks/audio.003/0t/0tKWVnnCD6rmtSBIR7AiE4.mp3,106.0,voice,1.567209243774414,0.9907568097114563,6.4832587242126465,6.283298969268799,A,major,Electronic,Electronic---Chiptune
/home/cepatinog/amplab/data/raw/audio_chunks/audio.004/15/15w6FNn5pH04zcnEp60IJe.mp3,94.0,instrumental,1.3197016716003418,0.024931775406003,4.6845808029174805,4.815649032592773,D,minor,Jazz,Jazz---Smooth Jazz
/home/cepatinog/amplab/data/raw/audio_chunks/audio.006/6b/6BpzjdJyNxG2Yf47YLoQah.mp3,85.0,voice,1.0282875299453735,0.12734884023666382,4.101733684539795,5.389327049255371,Ab,major,Pop,Pop---Ballad
/home/cepatinog/amplab/data/raw/audio_chunks/audio.001/2F/2f5N826udWfjT9iomeaBJt.mp3,110.0,voice,1.202336311340332,0.01756560616195202,6.253174304962158,5.599124908447266,A,major,Rock,Rock---Pop Rock
/home/cepatinog/amplab/data/raw/audio_chunks/audio.002/5e/5ePn6NmaQ7IDHCFhfjyv4y.mp3,90.0,voice,1.1056731939315796,0.008171318098902702,3.286376953125,4.395446300506592,E,minor,"Folk, World, & Country","Folk, World, & Country---Folk"
/home/cepatinog/amplab/data/raw/audio_chunks/audio.005/7H/7HxLP7iaWFYTKDNKvr4fD0.mp3,130.0,voice,1.3727521896362305,0.5325748920440674,4.665052890777588,5.159120082855225,F#,major,Funk / Soul,Funk / Soul---Soul
/home/cepatinog/amplab/data/raw/audio_chunks/audio.000/1v/1vMr1ww8r97gGdnSILTIrx.mp3,80.0,voice,1.3330148458480835,0.8537954092025757,5.442975997924805,5.162579536437988,F#,major,Pop,Pop---K-pop
/home/cepatinog/amplab/data/raw/audio_chunks/audio.003/4r/4rcksONsjJS3l9HLJheAdD.mp3,98.0,voice,1.704816222190857,0.9990264177322388,6.519501686096191,4.701702117919922,F#,minor,Hip Hop,Hip Hop---Hardcore Hip-Hop
/home/cepatinog/amplab/data/raw/audio_chunks/audio.005/4x/4xOz1kgBiIwoaZMAHk7jMn.mp3,70.0,voice,1.0637460947036743,0.31608155369758606,5.393826961517334,5.280593395233154,B,major,Pop,Pop---Ballad
/home/cepatinog/amplab/data/raw/audio_chunks/audio.000/5F/5f0M01XiEUGtW4Z6ErSExQ.mp3,100.0,instrumental,2.2071967124938965,0.9982331991195679,3.8065710067749023,4.880430698394775,Ab,minor,Hip Hop,Hip Hop---Instrumental
/home/cepatinog/amplab/data/raw/audio_chunks/audio.001/6D/6Di0ZM5lts34FhpRhPwt28.mp3,128.0,voice,1.4093215465545654,0.8861007690429688,6.54170560836792,6.586028575897217,E,major,Rock,Rock---Indie Rock
/home/cepatinog/amplab/data/raw/audio_chunks/audio.006/5Z/5Z2vdbanefHhZfECfBUaE0.mp3,142.0,instrumental,0.9334555864334106,0.9998544454574585,7.082315921783447,5.643125057220459,Ab,major,Electronic,Electronic---Tech Trance
/home/cepatinog/amplab/data/raw/audio_chunks/audio.002/5B/5BumjEZq3wTMahFXuKnWHr.mp3,110.0,voice,1.560172200202942,0.1647958904504776,6.9060821533203125,5.0395050048828125,F#,major,Rock,Rock---Doom Metal
/home/cepatinog/amplab/data/raw/audio_chunks/audio.006/2l/2lH63zCYzbUPyJfEC2q1pz.mp3,98.0,voice,1.346826195716858,0.9986733198165894,7.613913536071777,5.750307559967041,C#,minor,Hip Hop,Hip Hop---Horrorcore
/home/cepatinog/amplab/data/raw/audio_chunks/audio.002/2P/2PnWkwrHDd26OX0HmzLXXh.mp3,135.0,voice,1.804155945777893,0.8179985880851746,5.756864070892334,5.788511276245117,D,major,Funk / Soul,Funk / Soul---Disco
/home/cepatinog/amplab/data/raw/audio_chunks/audio.003/0l/0lhDwEGQ6IDlGrko5T7Ei2.mp3,131.0,voice,1.2426958084106445,0.993445634841919,6.218435287475586,6.120275020599365,C,minor,"Folk, World, & Country","Folk, World, & Country---African"
/home/cepatinog/amplab/data/raw/audio_chunks/audio.005/1s/1soDFlLcrxBPiFbz773cTf.mp3,122.0,voice,1.1332489252090454,0.8183570504188538,6.545435905456543,6.054591655731201,Bb,major,Rock,Rock---Indie Rock
/home/cepatinog/amplab/data/raw/audio_chunks/audio.001/4H/4hmwu3e0flrPY49HpSMSHE.mp3,149.0,voice,1.370242953300476,0.2409432828426361,6.102481365203857,6.509400844573975,A,major,Rock,Rock---Pop Rock
/home/cepatinog/amplab/data/raw/audio_chunks/audio.002/45/45CwQAnBujkKzbDKX5wJmv.mp3,140.0,instrumental,1.496254324913025,0.9994887113571167,7.560373306274414,6.8341593742370605,F,major,Electronic,Electronic---Chillwave
/home/cepatinog/amplab/data/raw/audio_chunks/audio.004/7G/7Goy9w77hUdI7av6fgSP4S.mp3,82.0,voice,1.5208890438079834,0.899756908416748,6.680087566375732,5.81323766708374,D,major,Rock,Rock---Punk
/home/cepatinog/amplab/data/raw/audio_chunks/audio.004/0t/0toMIMbdDmXSTyGmgswamw.mp3,140.0,voice,1.2233890295028687,0.9997444748878479,6.281060695648193,5.384348392486572,C,major,Electronic,Electronic---Dubstep
/home/cepatinog/amplab/data/raw/audio_chunks/audio.004/0x/0x2oTsdRS7nbUidpXWOr3E.mp3,90.0,voice,1.4894713163375854,0.8666400909423828,6.851844310760498,6.343153476715088,Ab,minor,Rock,Rock---Power Pop
/home/cepatinog/amplab/data/raw/audio_chunks/audio.004/4r/4R6YN22stxhCfwBpdx3BHy.mp3,92.0,voice,1.3245985507965088,0.021418841555714607,5.809038162231445,4.859208106994629,A,major,Rock,Rock---Pop Rock
/home/cepatinog/amplab/data/raw/audio_chunks/audio.002/4s/4sGS5dFQYIYJS3ZEgFPllu.mp3,121.0,instrumental,1.1669368743896484,0.010560709051787853,4.698646545410156,5.212646961212158,Bb,major,Jazz,Jazz---Contemporary Jazz
/home/cepatinog/amplab/data/raw/audio_chunks/audio.001/0R/0RstfX9nRY1Lfuy1808MoT.mp3,73.0,voice,1.3498517274856567,0.5375399589538574,4.111992359161377,4.23192024230957,C,major,Pop,Pop---Indie Pop
/home/cepatinog/amplab/data/raw/audio_chunks/audio.004/4h/4H7wztwqXAMGfiwciqQdnC.mp3,87.0,voice,1.239540934562683,0.9025039076805115,5.545201778411865,5.935911178588867,F#,major,"Folk, World, & Country","Folk, World, & Country---Folk"
/home/cepatinog/amplab/data/raw/audio_chunks/audio.005/1v/1v0jVQ5AzB7YsyhP3bZwyK.mp3,156.0,voice,1.3830064535140991,0.9990928173065186,6.562225818634033,5.698538303375244,F,major,Electronic,Electronic---Dance-pop
/home/cepatinog/amplab/data/raw/audio_chunks/audio.004/0o/0oennN4EbMHhIf0PTaMWwU.mp3,150.0,voice,1.291627049446106,0.007612959016114473,4.41386604309082,4.850529193878174,C,major,Rock,Rock---Hard Rock
/home/cepatinog/amplab/data/raw/audio_chunks/audio.003/4O/4OV6GtRryDhYWwVQrfYMLq.mp3,110.0,voice,1.53643000125885,0.9117316603660583,7.379825115203857,5.57769775390625,C,minor,Rock,Rock---Punk
/home/cepatinog/amplab/data/raw/audio_chunks/audio.005/5R/5RjN1BqKJY1ZCQRVS5Qn5u.mp3,109.0,voice,1.3382030725479126,0.021123012527823448,5.538144588470459,5.727157115936279,G,major,"Folk, World, & Country","Folk, World, & Country---Laïkó"
/home/cepatinog/amplab/data/raw/audio_chunks/audio.002/0n/0nMU5N3LRmTCdrkdM9Elhu.mp3,30.0,instrumental,0.7998555898666382,0.44572755694389343,2.8705296516418457,3.8222930431365967,C,minor,Electronic,Electronic---Ambient
/home/cepatinog/amplab/data/raw/audio_chunks/audio.000/57/57goeMXVnLL0LalQgjWygs.mp3,94.0,voice,1.5047258138656616,0.03175651282072067,5.171044826507568,5.458870887756348,C#,major,"Folk, World, & Country","Folk, World, & Country---Folk"
/home/cepatinog/amplab/data/raw/audio_chunks/audio.005/08/08SjoqeUXc3uub4tyzMdP0.mp3,124.0,voice,1.4014313220977783,0.1211332380771637,5.955295085906982,5.5985236167907715,C,minor,"Folk, World, & Country","Folk, World, & Country---Folk"
/home/cepatinog/amplab/data/raw/audio_chunks/audio.005/3i/3iOpiHDobxZO7S4p9Y2Fgu.mp3,86.0,voice,1.790036916732788,0.33762112259864807,7.120540142059326,5.289772987365723,Bb,major,Rock,Rock---Hard Rock
/home/cepatinog/amplab/data/raw/audio_chunks/audio.005/7q/7qoW3ParhUI8S5rE5ukS4M.mp3,128.0,instrumental,1.3940845727920532,0.9967341423034668,6.229140758514404,6.3583083152771,Bb,major,Latin,Latin---Salsa
/home/cepatinog/amplab/data/raw/audio_chunks/audio.002/0E/0ehRgzGf5GxSr4eP427lXB.mp3,130.0,voice,1.2123485803604126,0.022265685722231865,6.0317511558532715,5.157595157623291,C,major,Rock,Rock---Country Rock
/home/cepatinog/amplab/data/raw/audio_chunks/audio.005/3s/3s50V6B7k5HeXCAHMmfhVA.mp3,124.0,instrumental,1.6371662616729736,0.12845318019390106,5.550412654876709,6.371379852294922,F,major,"Folk, World, & Country","Folk, World, & Country---Folk"
/home/cepatinog/amplab/data/raw/audio_chunks/audio.001/5Q/5QMxY59cR4cG0jYSw64E8v.mp3,134.0,voice,1.8114997148513794,0.9996135830879211,6.250899314880371,5.300456523895264,C#,major,Electronic,Electronic---House
/home/cepatinog/amplab/data/raw/audio_chunks/audio.006/6b/6bdBBhUC5rCH6UdGrO8vlF.mp3,96.0,instrumental,1.2823140621185303,0.36357980966567993,4.628419876098633,4.463029861450195,G,major,Jazz,Jazz---Jazz-Funk
/home/cepatinog/amplab/data/raw/audio_chunks/audio.004/0L/0LZxiFjxNrFTpzSRfrbP9P.mp3,100.0,instrumental,1.0169624090194702,0.002856422681361437,4.298316955566406,4.374950885772705,C,major,Stage & Screen,Stage & Screen---Score
/home/cepatinog/amplab/data/raw/audio_chunks/audio.001/3v/3VGna0Rewe9Mzvrdycsyg2.mp3,130.0,voice,1.040166974067688,0.22041620314121246,4.65753173828125,5.103145122528076,E,major,Rock,Rock---Lo-Fi
/home/cepatinog/amplab/data/raw/audio_chunks/audio.002/1t/1tKn8gj66mcRa5r1HgYhD6.mp3,146.0,voice,1.6070767641067505,0.28870537877082825,7.066473960876465,4.124474048614502,Ab,major,Rock,Rock---Gothic Metal
/home/cepatinog/amplab/data/raw/audio_chunks/audio.005/3f/3fY86Awg7fZfYHt0gXAGwd.mp3,155.0,instrumental,0.886865496635437,0.0030489028431475163,4.4056501388549805,4.751467227935791,Ab,major,Classical,Classical---Modern
/home/cepatinog/amplab/data/raw/audio_chunks/audio.003/51/51iB6H3CQEmaaaKkmhmwum.mp3,61.0,instrumental,0.9874602556228638,0.04119650274515152,3.957181453704834,4.400419235229492,F#,major,Electronic,Electronic---New Age
/home/cepatinog/amplab/data/raw/audio_chunks/audio.001/7F/7FXee3BOVk3huvTPfAz1IL.mp3,110.0,instrumental,1.1390610933303833,0.2436944842338562,4.675726890563965,5.046030521392822,D,major,Electronic,Electronic---Synth-pop
/home/cepatinog/amplab/data/raw/audio_chunks/audio.004/53/53PoPAD389bBE4ePYuT95g.mp3,160.0,instrumental,1.3110771179199219,0.638611376285553,5.409708499908447,6.033295631408691,F,major,Latin,Latin---Norteño
/home/cepatinog/amplab/data/raw/audio_chunks/audio.002/7f/7ftXttR1VwkQTrc7kZWGkF.mp3,90.0,voice,1.3798391819000244,0.4939121603965759,5.81435489654541,5.636132717132568,C,minor,Rock,Rock---Alternative Rock
/home/cepatinog/amplab/data/raw/audio_chunks/audio.006/7K/7KNHkgQz2FD55VsKxb3Kr9.mp3,149.0,instrumental,0.9964895844459534,0.9827431440353394,5.8432512283325195,5.436439037322998,F#,major,Electronic,Electronic---Chiptune
/home/cepatinog/amplab/data/raw/audio_chunks/audio.006/5J/5JlNZgOmtmYeStPjUtGYht.mp3,79.0,voice,1.4618843793869019,0.9965770840644836,4.777614116668701,5.414779186248779,D,major,Hip Hop,Hip Hop---Bounce
/home/cepatinog/amplab/data/raw/audio_chunks/audio.003/2Q/2QjmxeV1c6tXttgEBFeeRM.mp3,113.0,instrumental,1.00067937374115,0.009260730817914009,4.5200605392456055,4.715015888214111,D,minor,"Folk, World, & Country","Folk, World, & Country---Folk"
/home/cepatinog/amplab/data/raw/audio_chunks/audio.001/6Z/6ZBiXweylRlROqwP3ODYgw.mp3,166.0,voice,1.1518797874450684,0.0798267275094986,6.31377649307251,6.661961078643799,A,major,Rock,Rock---Pub Rock
/home/cepatinog/amplab/data/raw/audio_chunks/audio.001/6u/6ursmCnbc9oDRGa2yHKkoZ.mp3,121.0,voice,1.570136308670044,0.9876004457473755,7.195484161376953,2.3593204021453857,C,minor,Rock,Rock---Nu Metal
/home/cepatinog/amplab/data/raw/audio_chunks/audio.000/1v/1viBxXokw22oBEE077zbXz.mp3,90.0,instrumental,1.3705129623413086,0.0032377985771745443,5.390244007110596,5.719211578369141,G,major,"Folk, World, & Country","Folk, World, & Country---Bluegrass"
/home/cepatinog/amplab/data/raw/audio_chunks/audio.003/1y/1ywbZ7FfMe6C4vmm7eMId7.mp3,85.0,instrumental,1.564454436302185,0.9993390440940857,5.675029277801514,6.216891765594482,F#,minor,Hip Hop,Hip Hop---Boom Bap
/home/cepatinog/amplab/data/raw/audio_chunks/audio.001/57/57HvueguHroRluYYB4Nk26.mp3,128.0,voice,1.5209667682647705,0.9992627501487732,6.978795528411865,5.552230358123779,C,major,Electronic,Electronic---EBM
/home/cepatinog/amplab/data/raw/audio_chunks/audio.001/4Y/4YwtNF7PtbvsyYWz0QAzPy.mp3,98.0,voice,0.9294310808181763,0.012018369510769844,3.9402213096618652,4.209998607635498,D,major,Rock,Rock---Indie Rock
/home/cepatinog/amplab/data/raw/audio_chunks/audio.004/2r/2rB66Fa8g566TXG15hzmqZ.mp3,147.0,voice,1.2188485860824585,0.017019227147102356,5.2667765617370605,5.7569122314453125,F,major,"Folk, World, & Country","Folk, World, & Country---Folk"
/home/cepatinog/amplab/data/raw/audio_chunks/audio.001/3W/3WquUOQuUHIJc7l86FGA52.mp3,136.0,voice,1.469809889793396,0.9959506988525391,7.274444103240967,5.386658668518066,C,major,Hip Hop,Hip Hop---Crunk
/home/cepatinog/amplab/data/raw/audio_chunks/audio.004/7z/7zPs6az4dDd8bV9l70FInO.mp3,169.0,instrumental,1.2238030433654785,0.9070807099342346,5.681575298309326,5.262946605682373,G,major,Electronic,Electronic---Downtempo
/home/cepatinog/amplab/data/raw/audio_chunks/audio.001/7r/7rkl4JNJFOSbrMrrT2KJjS.mp3,114.0,instrumental,1.544395923614502,0.9998410940170288,5.676684856414795,5.561733245849609,C#,major,Electronic,Electronic---House
